status,url,title,description,h1-1,referer
200,https://www.merrymaids.com/locations/il/grayslake/home_cleaning.html,"Home Cleaning Services Grayslake, IL | Cleaning Service in Grayslake, IL | Merry Maids ","Call Merry Maids  at 847-354-4864 now for exceptional home cleaning services service in Grayslake, IL!","<h1>House Cleaning in Grayslake, IL</h1>",https://www.merrymaids.com/locations/il/grayslake/
200,https://www.merrymaids.com/locations/il/grayslake/reviews.html,"Reviews | Cleaning Service in Grayslake, IL | Merry Maids","If you were happy with the home cleaning service you received from Merry Maids of Grayslake, IL please visit our reviews page and leave us a positive review on any one of these sites by clicking the link and logging into your account. For more info call 847-354-4864 today!",<h1>See What Our Customers Are Saying About Us</h1>,https://www.merrymaids.com/locations/il/grayslake/
200,https://www.merrymaids.com/locations/il/grayslake/maid_service.html,"Maid Service Grayslake, IL | Cleaning Service in Grayslake, IL | Merry Maids ","Call Merry Maids  at 847-354-4864 now for exceptional maid service service in Grayslake, IL!",<h1>Maid Service</h1>,https://www.merrymaids.com/locations/il/grayslake/
200,https://www.merrymaids.com/locations/il/grayslake/our-services.html,"Our Cleaning Services | Merry Maids in Grayslake, IL","Merry Maids Offers Housekeeping, Apartment Cleaning, Maid Service and More at Affordable Rates.",<h1>Cleaning Services in Grayslake</h1>,https://www.merrymaids.com/locations/il/grayslake/
200,https://www.merrymaids.com/locations/il/grayslake/about_us.html,"About Us | Cleaning Service Grayslake, IL | Merry Maids ","Call 847-354-4864 to learn more about Merry Maids  or our Cleaning Service services in Grayslake, IL.",<h1>Our People</h1>,https://www.merrymaids.com/locations/il/grayslake/
200,https://www.merrymaids.com/locations/il/chicago/offers.html,"Offers & Promotions | Merry Maids in Chicago, IL","Scroll through our list of unique cleaning offers, coupons and promotions in Chicago, IL",<h1>Our Offers and Promotions</h1>,https://www.merrymaids.com/locations/il/chicago/
200,https://www.merrymaids.com/locations/il/chicago/maid_service.html,"Maid Service Chicago, IL | Maid Service Services Chicago, IL 60618 | Merry Maids ","Call Merry Maids  at 773-358-2246 now for exceptional maid service service in Chicago, IL!","<h1>Maid Service in Chicago, IL</h1>",https://www.merrymaids.com/locations/il/chicago/
200,https://www.merrymaids.com/locations/il/chicago/home_cleaning.html,"Home Cleaning Services Chicago, IL | Home Cleaning Services Services Chicago, IL 60618 | Merry Maids ","Call Merry Maids  at 773-358-2246 now for exceptional home cleaning services service in Chicago, IL!","<h1>House Cleaning in Chicago, IL</h1>",https://www.merrymaids.com/locations/il/chicago/
200,https://www.merrymaids.com/locations/il/greater-rockford/home_cleaning.html,"Rockford, IL Home Cleaning Services | Home Cleaning Services Rockford, IL | Merry Maids ","Call Merry Maids  now at 815-556-2475 to learn more about our home cleaning services services in Rockford, IL.","<h1>House Cleaning in Rockford, IL</h1>",https://www.merrymaids.com/locations/il/greater-rockford/
200,https://www.merrymaids.com/locations/il/chicago/our-services.html,"Our Cleaning Services | Merry Maids in Chicago, IL","Merry Maids Offers Housekeeping, Apartment Cleaning, Maid Service and More at Affordable Rates.",<h1>Cleaning Services in Chicago</h1>,https://www.merrymaids.com/locations/il/chicago/
200,https://www.merrymaids.com/locations/il/greater-rockford/our-services.html,"Our Cleaning Services | Merry Maids in Rockford, IL","Merry Maids Offers Housekeeping, Apartment Cleaning, Maid Service and More at Affordable Rates.",<h1>Cleaning Services in Machesney Park</h1>,https://www.merrymaids.com/locations/il/greater-rockford/
200,https://www.merrymaids.com/locations/il/chicago/about_us.html,About Us | Cleaning Service 60618 | Merry Maids ,"Call 773-358-2246 to learn more about Merry Maids  or our Cleaning Service services in Chicago, IL.",<h1>You expect a lot. We deliver more.</h1>,https://www.merrymaids.com/locations/il/chicago/
200,https://www.merrymaids.com/locations/il/greater-rockford/about_us.html,"About Us |Merry Maids  | Cleaning Service in Rockford, IL 61115","Call 815-556-2475 now to learn more about Merry Maids  or our Cleaning Service services in Rockford, IL.","<h1>Charities, Partnerships, or Awards</h1>",https://www.merrymaids.com/locations/il/greater-rockford/
200,https://www.merrymaids.com/locations/il/champaign-urbana/join-our-team.html,"Maid Service and House Cleaning in Urbana, IL | Merry Maids","Call Merry Maids at 217-866-1898 for maid and house cleaning services in Urbana, IL. Schedule a free cleaning estimate today!",,https://www.merrymaids.com/locations/il/champaign-urbana/
200,https://www.merrymaids.com/locations/il/champaign-urbana/reviews.html,"Reviews | Cleaning Service in Urbana, IL | Merry Maids","If you were happy with the home cleaning service you received from Merry Maids of Urbana, IL please visit our reviews page and leave us a positive review on any one of these sites by clicking the link and logging into your account. For more info call 217-866-1898 today!",<h1>See What Our Customers Are Saying About Us</h1>,https://www.merrymaids.com/locations/il/champaign-urbana/
200,https://www.merrymaids.com/locations/il/champaign-urbana/maid_service.html,"Maid Service Urbana, IL | Cleaning Service in Urbana, IL | Merry Maids ","Call Merry Maids  at 217-866-1898 now for Urbana, IL maid service services you can rely on!",<h1>Maid Service</h1>,https://www.merrymaids.com/locations/il/champaign-urbana/
200,https://www.merrymaids.com/locations/il/champaign-urbana/about_us.html,"About Us | Cleaning Service Urbana, IL | Merry Maids ","Please call us at 217-866-1898 now to learn more about Merry Maids  or our Cleaning Service services in Urbana, IL.",<h1>Our People</h1>,https://www.merrymaids.com/locations/il/champaign-urbana/
200,https://www.merrymaids.com/locations/il/champaign-urbana/home_cleaning.html,"Home Cleaning Services Urbana, IL | Cleaning Service in Urbana, IL | Merry Maids ","Call Merry Maids  at 217-866-1898 now for Urbana, IL home cleaning services services you can rely on!","<h1>House Cleaning in Urbana, IL</h1>",https://www.merrymaids.com/locations/il/champaign-urbana/
200,https://www.merrymaids.com/locations/il/champaign-urbana/our-services.html,"Our Cleaning Services | Merry Maids in Urbana, IL","Merry Maids Offers Housekeeping, Apartment Cleaning, Maid Service and More at Affordable Rates.",<h1>Cleaning Services in Urbana</h1>,https://www.merrymaids.com/locations/il/champaign-urbana/
200,https://www.merrymaids.com/locations/il/dupage-county/home_cleaning.html,"Home Cleaning Services | Dupage, IL 60563","Call Merry Maids  in Dupage, IL at 630-687-9765 now for Home Cleaning services you can rely on!","<h1>House Cleaning in Dupage, IL</h1>",https://www.merrymaids.com/locations/il/dupage-county/
200,https://www.merrymaids.com/locations/il/dupage-county/maid_service.html,"Maid Service | Dupage, IL 60563","Call Merry Maids  in Dupage, IL at 630-687-9765 now for Maid Service services you can rely on!","<h1>Maid Service in Dupage, IL</h1>",https://www.merrymaids.com/locations/il/dupage-county/
200,https://www.merrymaids.com/locations/il/dupage-county/our-services.html,"Our Cleaning Services | Merry Maids in Dupage, IL","Merry Maids Offers Housekeeping, Apartment Cleaning, Maid Service and More at Affordable Rates.",<h1>Cleaning Services in Naperville</h1>,https://www.merrymaids.com/locations/il/dupage-county/
200,https://www.merrymaids.com/locations/il/dupage-county/about_us.html,"About Us | Cleaning Service in Dupage, IL | 60563","Please call 630-687-9765 for more information about Merry Maids  or our Cleaning Service services located in Dupage, IL.",<h1>You expect a lot. We deliver more.</h1>,https://www.merrymaids.com/locations/il/dupage-county/
200,https://www.merrymaids.com/locations/in/south-bend/maid_service.html,"Maid Service in South Bend, IN 46637 | Cleaning Service","Call Merry Maids  at 574-307-8982 for additional information about our maid service services in South Bend, IN.","<h1>Maid Service in South Bend, IN</h1>",https://www.merrymaids.com/locations/in/south-bend/
200,https://www.merrymaids.com/locations/in/south-bend/home_cleaning.html,"Home Cleaning Services in South Bend, IN 46637 | Cleaning Service","Call Merry Maids  at 574-307-8982 for additional information about our home cleaning services services in South Bend, IN.","<h1>House Cleaning in South Bend, IN</h1>",https://www.merrymaids.com/locations/in/south-bend/
200,https://www.merrymaids.com/locations/in/south-bend/about_us.html,"About Merry Maids  | Cleaning Service in South Bend, IN","Call 574-307-8982 for more information about Merry Maids  or our Cleaning Service services in South Bend, IN.",<h1>You expect a lot. We deliver more.</h1>,https://www.merrymaids.com/locations/in/south-bend/
200,https://www.merrymaids.com/locations/in/south-bend/our-services.html,"Our Cleaning Services | Merry Maids in South Bend, IN","Merry Maids Offers Housekeeping, Apartment Cleaning, Maid Service and More at Affordable Rates.",<h1>Cleaning Services in South Bend</h1>,https://www.merrymaids.com/locations/in/south-bend/
200,https://www.merrymaids.com/locations/in/anderson/join-our-team.html,"Maid Service and House Cleaning in Anderson, IN | Merry Maids","Call Merry Maids at 765-215-2124 for maid and house cleaning services in Anderson, IN. Schedule a free cleaning estimate today!",,https://www.merrymaids.com/locations/in/anderson/
200,https://www.merrymaids.com/locations/in/anderson/reviews.html,"Reviews | Cleaning Service in Anderson, IN | Merry Maids","If you were happy with the home cleaning service you received from Merry Maids of Anderson, IN please visit our reviews page and leave us a positive review on any one of these sites by clicking the link and logging into your account. For more info call 765-215-2124 today!",<h1>See What Our Customers Are Saying About Us</h1>,https://www.merrymaids.com/locations/in/anderson/
200,https://www.merrymaids.com/locations/in/anderson/offers.html,"Offers & Promotions | Merry Maids in Anderson, IN","Scroll through our list of unique cleaning offers, coupons and promotions in Anderson, IN",<h1>Our Offers and Promotions</h1>,https://www.merrymaids.com/locations/in/anderson/
200,https://www.merrymaids.com/locations/in/anderson/home_cleaning.html,"Home Cleaning Services Anderson, IN | Home Cleaning in Anderson, IN 46034 | Merry Maids ","Call Merry Maids  at 765-215-2124 now for exceptional home cleaning services service in Anderson, IN!","<h1>Home Cleaning Services in Anderson, IN</h1>",https://www.merrymaids.com/locations/in/anderson/
200,https://www.merrymaids.com/locations/in/anderson/our-services.html,"Our Cleaning Services | Merry Maids in Anderson, IN","Merry Maids Offers Housekeeping, Apartment Cleaning, Maid Service and More at Affordable Rates.",<h1>Cleaning Services in Cicero</h1>,https://www.merrymaids.com/locations/in/anderson/
200,https://www.merrymaids.com/locations/in/anderson/maid_service.html,"Maid Service Anderson, IN | Maid Service in Anderson, IN 46034 | Merry Maids ","Call Merry Maids  at 765-215-2124 now for exceptional maid service service in Anderson, IN!","<h1>Maid Service in Anderson, IN</h1>",https://www.merrymaids.com/locations/in/anderson/
200,https://www.merrymaids.com/locations/in/anderson/about_us.html,"About Merry Maids  | Cleaning Service Anderson, IN","Call 765-215-2124 to learn more about Merry Maids  or our Cleaning Service services in Anderson, IN.",<h1>Our People</h1>,https://www.merrymaids.com/locations/in/anderson/
200,https://www.merrymaids.com/locations/in/jeffersonville/join-our-team.html,"Maid Service and House Cleaning in Jeffersonville, IN | Merry Maids","Call Merry Maids at 812-292-1804 for maid and house cleaning services in Jeffersonville, IN. Schedule a free cleaning estimate today!",,https://www.merrymaids.com/locations/in/jeffersonville/
200,https://www.merrymaids.com/locations/in/jeffersonville/home_cleaning.html,"Home Cleaning Services | Jeffersonville, IN 47130","Call Merry Maids  now at 812-292-1804 to learn more about our home cleaning services services in Jeffersonville, IN.","<h1>House Cleaning in Jeffersonville, IN</h1>",https://www.merrymaids.com/locations/in/jeffersonville/
200,https://www.merrymaids.com/locations/in/jeffersonville/reviews.html,"Reviews | Cleaning Service in Jeffersonville, IN | Merry Maids","If you were happy with the home cleaning service you received from Merry Maids of Jeffersonville, IN please visit our reviews page and leave us a positive review on any one of these sites by clicking the link and logging into your account. For more info call 812-292-1804 today!",<h1>See What Our Customers Are Saying About Us</h1>,https://www.merrymaids.com/locations/in/jeffersonville/
200,https://www.merrymaids.com/locations/in/jeffersonville/maid_service.html,"Maid Service | Jeffersonville, IN 47130","Call Merry Maids  now at 812-292-1804 to learn more about our maid service services in Jeffersonville, IN.","<h1>Maid Service in Jeffersonville, IN</h1>",https://www.merrymaids.com/locations/in/jeffersonville/
200,https://www.merrymaids.com/locations/in/jeffersonville/about_us.html,"About Us | Cleaning Service in Jeffersonville, IN | 47130","Call 812-292-1804 now to learn more about Merry Maids  or our Cleaning Service services in Jeffersonville, IN.",<h1>You expect a lot. We deliver more.</h1>,https://www.merrymaids.com/locations/in/jeffersonville/
200,https://www.merrymaids.com/locations/in/jeffersonville/our-services.html,"Our Cleaning Services | Merry Maids in Jeffersonville, IN","Merry Maids Offers Housekeeping, Apartment Cleaning, Maid Service and More at Affordable Rates.",<h1>Cleaning Services in Jeffersonville</h1>,https://www.merrymaids.com/locations/in/jeffersonville/
200,https://www.merrymaids.com/locations/in/greater-lafayette/home_cleaning.html,"Home Cleaning Services Greater Lafayette, IN | Cleaning Service in Greater Lafayette, IN | Merry Maids ","Call Merry Maids  in Greater Lafayette, IN at 765-518-6996 now for Home Cleaning services you can rely on!","<h1>House Cleaning in Greater Lafayette, IN</h1>",https://www.merrymaids.com/locations/in/greater-lafayette/
200,https://www.merrymaids.com/locations/in/greater-lafayette/reviews.html,"Reviews | Cleaning Service in Greater Lafayette, IN | Merry Maids","If you were happy with the home cleaning service you received from Merry Maids of Greater Lafayette, IN please visit our reviews page and leave us a positive review on any one of these sites by clicking the link and logging into your account. For more info call 765-518-6996 today!",<h1>See What Our Customers Are Saying About Us</h1>,https://www.merrymaids.com/locations/in/greater-lafayette/
200,https://www.merrymaids.com/locations/in/greater-lafayette/maid_service.html,"Maid Service Greater Lafayette, IN | Cleaning Service in Greater Lafayette, IN | Merry Maids ","Call Merry Maids  in Greater Lafayette, IN at 765-518-6996 now for Maid Service services you can rely on!","<h1>Maid Service in Greater Lafayette, IN</h1>",https://www.merrymaids.com/locations/in/greater-lafayette/
200,https://www.merrymaids.com/locations/in/greater-lafayette/our-services.html,"Our Cleaning Services | Merry Maids in Greater Lafayette, IN","Merry Maids Offers Housekeeping, Apartment Cleaning, Maid Service and More at Affordable Rates.",<h1>Cleaning Services in Lafayette</h1>,https://www.merrymaids.com/locations/in/greater-lafayette/
200,https://www.merrymaids.com/locations/in/greater-lafayette/offers.html,"Offers & Promotions | Merry Maids in Greater Lafayette, IN","Scroll through our list of unique cleaning offers, coupons and promotions in Greater Lafayette, IN",<h1>Our Offers and Promotions</h1>,https://www.merrymaids.com/locations/in/greater-lafayette/
200,https://www.merrymaids.com/locations/in/greater-lafayette/join-our-team.html,"Maid Service and House Cleaning in Greater Lafayette, IN | Merry Maids","Call Merry Maids at 765-518-6996 for maid and house cleaning services in Greater Lafayette, IN. Schedule a free cleaning estimate today!",,https://www.merrymaids.com/locations/in/greater-lafayette/
200,https://www.merrymaids.com/locations/in/greater-lafayette/about_us.html,"About Us | Cleaning Service Greater Lafayette, IN | Merry Maids ","Please call 765-518-6996 for more information about Merry Maids  or our Cleaning Service services located in Greater Lafayette, IN.",<h1>You expect a lot. We deliver more.</h1>,https://www.merrymaids.com/locations/in/greater-lafayette/
200,https://www.merrymaids.com/locations/in/indianapolis/reviews.html,"Reviews | Cleaning Service in Indianapolis, IN | Merry Maids","If you were happy with the home cleaning service you received from Merry Maids of Indianapolis, IN please visit our reviews page and leave us a positive review on any one of these sites by clicking the link and logging into your account. For more info call 317-468-9389 today!",<h1>See What Our Customers Are Saying About Us</h1>,https://www.merrymaids.com/locations/in/indianapolis/
200,https://www.merrymaids.com/locations/in/hendricks-county/reviews.html,"Reviews | Cleaning Service in Indianapolis, IN | Merry Maids","If you were happy with the home cleaning service you received from Merry Maids of Indianapolis, IN please visit our reviews page and leave us a positive review on any one of these sites by clicking the link and logging into your account. For more info call 317-207-6435 today!",<h1>See What Our Customers Are Saying About Us</h1>,https://www.merrymaids.com/locations/in/hendricks-county/
200,https://www.merrymaids.com/locations/in/indianapolis/home_cleaning.html,"Indianapolis, IN Home Cleaning Services | Home Cleaning Services Indianapolis, IN | Merry Maids ","Call Merry Maids  in Indianapolis, IN at 317-468-9389 now for Home Cleaning services you can rely on!","<h1>House Cleaning in Indianapolis, Carmel, Zionsville, and Fishers</h1>",https://www.merrymaids.com/locations/in/indianapolis/
200,https://www.merrymaids.com/locations/in/indianapolis/our-services.html,"Our Cleaning Services | Merry Maids in Indianapolis, IN","Merry Maids Offers Housekeeping, Apartment Cleaning, Maid Service and More at Affordable Rates.",<h1>Cleaning Services in Indianapolis</h1>,https://www.merrymaids.com/locations/in/indianapolis/
200,https://www.merrymaids.com/locations/in/indianapolis/about_us.html,"About Us | Merry Maids in  Indianapolis, IN
","Learn More About Your Local House Cleaning Service. Call Merry Maids Today in Indianapolis, IN
","<h1>Your Local Merry Maids House Cleaning in Indianapolis, Carmel, Zionsville, and Fishers</h1>",https://www.merrymaids.com/locations/in/indianapolis/
200,https://www.merrymaids.com/locations/in/indianapolis/offers.html,"Offers & Promotions | Merry Maids in Indianapolis, IN","Scroll through our list of unique cleaning offers, coupons and promotions in Indianapolis, IN",<h1>Our Offers and Promotions</h1>,https://www.merrymaids.com/locations/in/indianapolis/
200,https://www.merrymaids.com/locations/in/indianapolis/maid_service.html,"Indianapolis, IN Maid Service | Maid Service Indianapolis, IN | Merry Maids ","Call Merry Maids  in Indianapolis, IN at 317-468-9389 now for Maid Service services you can rely on!","<h1>Maid Service in Indianapolis, Carmel, Zionsville, and Fishers</h1>",https://www.merrymaids.com/locations/in/indianapolis/
200,https://www.merrymaids.com/locations/in/hendricks-county/offers.html,"Offers & Promotions | Merry Maids in Indianapolis, IN","Scroll through our list of unique cleaning offers, coupons and promotions in Indianapolis, IN",<h1>Our Offers and Promotions</h1>,https://www.merrymaids.com/locations/in/hendricks-county/
200,https://www.merrymaids.com/locations/in/hendricks-county/maid_service.html,"Maid Service Indianapolis, IN | Maid Service Services Indianapolis, IN 46241 | Merry Maids ","Call Merry Maids  in Indianapolis, IN at 317-207-6435 now for Maid Service services you can rely on!",<h1>Maid Service in West and South Indianapolis</h1>,https://www.merrymaids.com/locations/in/hendricks-county/
200,https://www.merrymaids.com/locations/in/hendricks-county/home_cleaning.html,"Home Cleaning Services Indianapolis, IN | Home Cleaning Services Services Indianapolis, IN 46241 | Merry Maids ","Call Merry Maids  in Indianapolis, IN at 317-207-6435 now for Home Cleaning services you can rely on!",<h1>House Cleaning in West and South Indianapolis</h1>,https://www.merrymaids.com/locations/in/hendricks-county/
200,https://www.merrymaids.com/locations/in/bloomington/offers.html,"Offers & Promotions | Merry Maids in Bloomington, IN","Scroll through our list of unique cleaning offers, coupons and promotions in Bloomington, IN",<h1>Our Offers and Promotions</h1>,https://www.merrymaids.com/locations/in/bloomington/
200,https://www.merrymaids.com/locations/in/hendricks-county/our-services.html,"Our Cleaning Services | Merry Maids in Indianapolis, IN","Merry Maids Offers Housekeeping, Apartment Cleaning, Maid Service and More at Affordable Rates.",<h1>Cleaning Services in Indianapolis</h1>,https://www.merrymaids.com/locations/in/hendricks-county/
200,https://www.merrymaids.com/locations/in/hendricks-county/about_us.html,About Us | Cleaning Service 46241 | Merry Maids ,"Please call 317-207-6435 for more information about Merry Maids  or our Cleaning Service services located in Indianapolis, IN.",<h1>You expect a lot from a house cleaning service. We deliver.</h1>,https://www.merrymaids.com/locations/in/hendricks-county/
200,https://www.merrymaids.com/locations/in/bloomington/join-our-team.html,"Maid Service and House Cleaning in Bloomington, IN | Merry Maids","Call Merry Maids at 812-214-4527 for maid and house cleaning services in Bloomington, IN. Schedule a free cleaning estimate today!",,https://www.merrymaids.com/locations/in/bloomington/
200,https://www.merrymaids.com/locations/in/bloomington/reviews.html,"Reviews | Cleaning Service in Bloomington, IN | Merry Maids","If you were happy with the home cleaning service you received from Merry Maids of Bloomington, IN please visit our reviews page and leave us a positive review on any one of these sites by clicking the link and logging into your account. For more info call 812-214-4527 today!",<h1>See What Our Customers Are Saying About Us</h1>,https://www.merrymaids.com/locations/in/bloomington/
200,https://www.merrymaids.com/locations/in/bloomington/maid_service.html,"Maid Service | Bloomington, IN 47403","Call Merry Maids  at 812-214-4527 now for Bloomington, IN maid service services you can rely on!","<h1>Maid Service Bloomington, IN</h1>",https://www.merrymaids.com/locations/in/bloomington/
200,https://www.merrymaids.com/locations/in/bloomington/about_us.html,"About Us | Cleaning Service in Bloomington, IN | 47403","Please call us at 812-214-4527 now to learn more about Merry Maids  or our Cleaning Service services in Bloomington, IN.",<h1>You expect a lot from a house cleaning service. We deliver.</h1>,https://www.merrymaids.com/locations/in/bloomington/
200,https://www.merrymaids.com/locations/in/bloomington/our-services.html,"Our Cleaning Services | Merry Maids in Bloomington, IN","Merry Maids Offers Housekeeping, Apartment Cleaning, Maid Service and More at Affordable Rates.",<h1>Cleaning Services in Bloomington</h1>,https://www.merrymaids.com/locations/in/bloomington/
200,https://www.merrymaids.com/locations/in/bloomington/home_cleaning.html,"Home Cleaning Services | Bloomington, IN 47403","Call Merry Maids  at 812-214-4527 now for Bloomington, IN home cleaning services services you can rely on!","<h1>House Cleaning Bloomington, IN</h1>",https://www.merrymaids.com/locations/in/bloomington/
200,https://www.merrymaids.com/locations/ia/greater-council-bluffs/,"Cleaning Service in Council Bluffs, IA | Merry Maids","Call Merry Maids of Council Bluffs, IA at 712-308-8458 to experience a fresh and clean home. We offer fully customized maid services to everyone in the Council Bluffs, IAarea. We Are Bonded, Insured & BBB Accredited, so you can trust our 35+ years to exceed your expectations for cleaning services.","<h1>Welcome to Merry Maids® - Maid Service In Council Bluffs, IA</h1>",https://www.merrymaids.com/locations/ia/
200,https://www.merrymaids.com/locations/ia/central-iowa/,"Cleaning Service in Des Moines, IA | Merry Maids","Call Merry Maids of Des Moines, IA at 515-412-0469 to experience a fresh and clean home. We offer fully customized maid services to everyone in the Des Moines, IAarea. We Are Bonded, Insured & BBB Accredited, so you can trust our 35+ years to exceed your expectations for cleaning services.","<h1>Welcome to Merry Maids® - Maid Service In Des Moines, IA</h1>",https://www.merrymaids.com/locations/ia/
200,https://www.merrymaids.com/locations/ia/sioux-city/,"Cleaning Service in Sioux City, IA | Merry Maids","Call Merry Maids of Sioux City, IA at 712-248-1006 to experience a fresh and clean home. We offer fully customized maid services to everyone in the Sioux City, IAarea. We Are Bonded, Insured & BBB Accredited, so you can trust our 35+ years to exceed your expectations for cleaning services.","<h1>Welcome to Merry Maids® - Maid Service In Sioux City, IA</h1>",https://www.merrymaids.com/locations/ia/
200,https://www.merrymaids.com/locations/ia/mason-city/,"Cleaning Service in Mason City, IA | Merry Maids","Call Merry Maids of Mason City, IA at 641-243-4648 to experience a fresh and clean home. We offer fully customized maid services to everyone in the Mason City, IAarea. We Are Bonded, Insured & BBB Accredited, so you can trust our 35+ years to exceed your expectations for cleaning services.","<h1>Welcome to Merry Maids® - Maid Service In Mason City, IA</h1>",https://www.merrymaids.com/locations/ia/
200,https://www.merrymaids.com/locations/ia/greater-cedar-rapids/,"Cleaning Service in Cedar Rapids, IA | Merry Maids","Call Merry Maids of Cedar Rapids, IA at 319-553-3796 to experience a fresh and clean home. We offer fully customized maid services to everyone in the Cedar Rapids, IAarea. We Are Bonded, Insured & BBB Accredited, so you can trust our 35+ years to exceed your expectations for cleaning services.","<h1>Welcome to Merry Maids® - Maid Service In Cedar Rapids, IA</h1>",https://www.merrymaids.com/locations/ia/
200,https://www.merrymaids.com/locations/ky/lexington/,"Cleaning Service in Lexington, KY | Merry Maids","Call Merry Maids of Lexington, KY at 859-340-1809 to experience a fresh and clean home. We offer fully customized maid services to everyone in the Lexington, KYarea. We Are Bonded, Insured & BBB Accredited, so you can trust our 35+ years to exceed your expectations for cleaning services.","<h1>Welcome to Merry Maids® - Maid Service In Lexington, KY</h1>",https://www.merrymaids.com/locations/ky/
200,https://www.merrymaids.com/locations/ky/louisville/,"Cleaning Service in Louisville, KY | Merry Maids","Call Merry Maids of Louisville, KY at 502-385-2686 to experience a fresh and clean home. We offer fully customized maid services to everyone in the Louisville, KYarea. We Are Bonded, Insured & BBB Accredited, so you can trust our 35+ years to exceed your expectations for cleaning services.","<h1>Welcome to Merry Maids® - Maid Service In Louisville, KY</h1>",https://www.merrymaids.com/locations/ky/
200,https://www.merrymaids.com/heart-month-supporter,Merry Maids Go Red Press Release | Merry Maids,Merry Maids Is “Raising the Roof” To Drive Awareness of the No.1 Killer in Women by Supporting Heart Month,"<h1 class=""page-header"">Merry Maids Go Red Press Release</h1>",https://www.merrymaids.com/american-heart-association
200,https://www.merrymaids.com/locations/ky/northern-kentucky/,"Cleaning Service in Covington, KY | Merry Maids","Call Merry Maids of Covington, KY at 859-359-7231 to experience a fresh and clean home. We offer fully customized maid services to everyone in the Covington, KYarea. We Are Bonded, Insured & BBB Accredited, so you can trust our 35+ years to exceed your expectations for cleaning services.","<h1>Welcome to Merry Maids® - Maid Service In Covington, KY</h1>",https://www.merrymaids.com/locations/ky/
200,https://www.merrymaids.com/locations/ky/bowling-green/,"Cleaning Service in Bowling Green, KY | Merry Maids","Call Merry Maids of Bowling Green, KY at 270-282-7765 to experience a fresh and clean home. We offer fully customized maid services to everyone in the Bowling Green, KYarea. We Are Bonded, Insured & BBB Accredited, so you can trust our 35+ years to exceed your expectations for cleaning services.","<h1>Welcome to Merry Maids® - Maid Service In Bowling Green, KY</h1>",https://www.merrymaids.com/locations/ky/
200,https://www.merrymaids.com/locations/ky/owensboro/,"Cleaning Service in Owensboro, KY | Merry Maids","Call Merry Maids of Owensboro, KY at 270-505-4908 to experience a fresh and clean home. We offer fully customized maid services to everyone in the Owensboro, KYarea. We Are Bonded, Insured & BBB Accredited, so you can trust our 35+ years to exceed your expectations for cleaning services.","<h1>Welcome to Merry Maids® - Maid Service In Owensboro, KY</h1>",https://www.merrymaids.com/locations/ky/
200,https://www.merrymaids.com/request-a-call,Request a Call | Merry Maids,Get one of our representatives to call you about your home cleaning needs today!,<h1>Free House Cleaning Quotes - Request a Call </h1>,https://www.merrymaids.com
200,https://www.merrymaids.com/online-house-cleaning-quotes,FREE House Cleaning Quotes - Buy Online | Merry Maids,Merry Maids provides FREE online quotes for house cleaning and maid services.  Get your housekeeping quote today!,<h1> Free House Cleaning Quotes - Buy Online</h1>,https://www.merrymaids.com
200,https://www.merrymaids.com/blog/quick-tips/,Home Organization Tips Cleaning Blog | Merry Maids,Quick Tips cleaning tips from Merry Maids.,"<h1 class=""regular-banner-h1"">Quick Tips</h1>",https://www.merrymaids.com
200,https://www.merrymaids.com/locations/ia/sioux-city/join-our-team.html,"Maid Service and House Cleaning in Sioux City, IA | Merry Maids","Call Merry Maids at 712-248-1006 for maid and house cleaning services in Sioux City, IA. Schedule a free cleaning estimate today!",,https://www.merrymaids.com/locations/ia/sioux-city/
200,https://www.merrymaids.com/locations/ia/greater-cedar-rapids/join-our-team.html,"Maid Service and House Cleaning in Cedar Rapids, IA | Merry Maids","Call Merry Maids at 319-553-3796 for maid and house cleaning services in Cedar Rapids, IA. Schedule a free cleaning estimate today!",,https://www.merrymaids.com/locations/ia/greater-cedar-rapids/
200,https://www.merrymaids.com/cleaning-services/cleaning-estimate,Residential Cleaning Estimate | Merry Maids,"For a price that meets your needs and budget, contact your local Merry Maids office today.","<h1 class=""regular-banner-h1"">Estimate</h1>",https://www.merrymaids.com
200,https://www.merrymaids.com/locations/ky/lexington/reviews.html,"Reviews | Cleaning Service in Lexington, KY | Merry Maids","If you were happy with the home cleaning service you received from Merry Maids of Lexington, KY please visit our reviews page and leave us a positive review on any one of these sites by clicking the link and logging into your account. For more info call 859-340-1809 today!",<h1>See What Our Customers Are Saying About Us</h1>,https://www.merrymaids.com/locations/ky/lexington/
200,https://www.merrymaids.com/locations/ky/lexington/join-our-team.html,"Maid Service and House Cleaning in Lexington, KY | Merry Maids","Call Merry Maids at 859-340-1809 for maid and house cleaning services in Lexington, KY. Schedule a free cleaning estimate today!",,https://www.merrymaids.com/locations/ky/lexington/
200,https://www.merrymaids.com/locations/ky/lexington/offers.html,"Offers & Promotions | Merry Maids in Lexington, KY","Scroll through our list of unique cleaning offers, coupons and promotions in Lexington, KY",<h1>Our Offers and Promotions</h1>,https://www.merrymaids.com/locations/ky/lexington/
